customer_id,signup_month,transaction_date,corridor,amount,fee_revenue
CUST00467,2024-04-01,2024-07-21,Nigeria,164.64,6.06
CUST00467,2024-04-01,2024-07-23,Nigeria,214.55,8.8
CUST00467,2024-04-01,2024-08-13,Nigeria,225.52,8.66
CUST00467,2024-04-01,2024-08-14,Nigeria,241.5,9.91
CUST00467,2024-04-01,2024-10-22,Nigeria,74.01,2.67
CUST00467,2024-04-01,2025-01-18,Nigeria,258.9,10.93
CUST00467,2024-04-01,2025-04-22,Nigeria,174.41,7.39
CUST00467,2024-04-01,2025-04-23,Nigeria,127.64,5.4
CUST00468,2024-02-01,2024-02-11,India,639.13,12.26
CUST00468,2024-02-01,2024-10-10,India,267.54,4.64
CUST00468,2024-02-01,2024-10-25,India,387.64,6.46
CUST00468,2024-02-01,2025-03-05,India,400.93,6.47
CUST00469,2024-03-01,2024-03-04,Nigeria,175.57,6.73
CUST00469,2024-03-01,2024-03-09,Nigeria,196.51,7.51
CUST00469,2024-03-01,2024-03-14,Nigeria,103.24,4.19
CUST00469,2024-03-01,2024-04-03,Nigeria,101.37,4.17
CUST00469,2024-03-01,2024-04-03,Nigeria,155.84,6.17
CUST00469,2024-03-01,2024-04-08,Nigeria,221.31,9.11
CUST00469,2024-03-01,2024-04-16,Nigeria,197.78,8.6
CUST00469,2024-03-01,2024-04-16,Nigeria,176.38,6.94
CUST00469,2024-03-01,2024-08-17,Nigeria,175.01,7.14
CUST00469,2024-03-01,2024-11-01,Nigeria,128.23,5.08
CUST00469,2024-03-01,2024-11-05,Nigeria,222.12,8.6
CUST00469,2024-03-01,2025-04-04,Nigeria,83.84,3.09
CUST00469,2024-03-01,2025-06-19,Nigeria,219.71,8.69
CUST00469,2024-03-01,2025-06-27,Nigeria,145.98,5.83
CUST00469,2024-03-01,2025-06-27,Nigeria,68.04,2.81
CUST00470,2024-04-01,2024-04-05,Nigeria,134.8,5.93
CUST00470,2024-04-01,2024-04-13,Nigeria,211.7,8.04
CUST00470,2024-04-01,2024-04-15,Nigeria,186.78,7.7
CUST00470,2024-04-01,2024-04-17,Nigeria,192.37,8.24
CUST00470,2024-04-01,2024-04-25,Nigeria,124.07,4.48
CUST00470,2024-04-01,2024-05-03,Nigeria,199.85,7.5
CUST00470,2024-04-01,2024-05-06,Nigeria,128.81,5.21
CUST00470,2024-04-01,2024-05-16,Nigeria,130.84,5.38
CUST00470,2024-04-01,2024-05-23,Nigeria,43.95,1.82
CUST00470,2024-04-01,2024-08-25,Nigeria,67.25,2.61
CUST00470,2024-04-01,2024-11-03,Nigeria,188.01,7.84
CUST00470,2024-04-01,2024-12-11,Nigeria,205.25,8.42
CUST00470,2024-04-01,2024-12-17,Nigeria,175.41,6.81
CUST00470,2024-04-01,2024-12-20,Nigeria,149.02,6.44
CUST00470,2024-04-01,2025-01-19,Nigeria,219.25,8.62
CUST00470,2024-04-01,2025-01-19,Nigeria,244.23,10.67
CUST00470,2024-04-01,2025-03-03,Nigeria,102.77,4.06
CUST00470,2024-04-01,2025-03-23,Nigeria,226.89,9.64
CUST00470,2024-04-01,2025-03-23,Nigeria,242.53,8.78
CUST00470,2024-04-01,2025-04-20,Nigeria,195.19,7.24
CUST00470,2024-04-01,2025-04-23,Nigeria,259.46,9.61
CUST00470,2024-04-01,2025-05-01,Nigeria,106.8,4.54
CUST00470,2024-04-01,2025-05-03,Nigeria,249.72,10.96
CUST00471,2024-11-01,2024-11-09,India,406.65,7.61
CUST00471,2024-11-01,2024-12-14,India,322.91,5.18
CUST00471,2024-11-01,2024-12-22,India,278.49,4.51
CUST00471,2024-11-01,2024-12-25,India,307.04,5.08
CUST00471,2024-11-01,2025-01-19,India,532.23,8.59
CUST00471,2024-11-01,2025-02-19,India,531.14,8.56
CUST00471,2024-11-01,2025-02-21,India,549.98,9.0
CUST00471,2024-11-01,2025-03-08,India,508.39,8.2
CUST00471,2024-11-01,2025-04-14,India,318.77,5.93
CUST00472,2024-11-01,2024-11-08,Nigeria,100.26,3.68
CUST00472,2024-11-01,2025-02-15,Nigeria,141.72,5.89
CUST00472,2024-11-01,2025-02-27,Nigeria,133.95,5.25
CUST00472,2024-11-01,2025-05-08,Nigeria,215.05,8.59
CUST00472,2024-11-01,2025-05-26,Nigeria,318.03,12.51
CUST00472,2024-11-01,2025-06-02,Nigeria,140.0,5.14
CUST00472,2024-11-01,2025-06-15,Nigeria,93.36,3.86
CUST00473,2024-08-01,2024-08-21,Nigeria,163.45,6.78
CUST00473,2024-08-01,2024-08-25,Nigeria,249.19,9.75
CUST00473,2024-08-01,2024-08-27,Nigeria,213.16,7.96
CUST00473,2024-08-01,2024-09-08,Nigeria,122.15,4.77
CUST00473,2024-08-01,2024-09-10,Nigeria,226.69,9.7
CUST00473,2024-08-01,2024-09-24,Nigeria,235.74,8.86
CUST00473,2024-08-01,2024-10-05,Nigeria,167.43,6.64
CUST00473,2024-08-01,2024-10-13,Nigeria,276.5,11.92
CUST00473,2024-08-01,2024-10-22,Nigeria,183.69,7.28
CUST00473,2024-08-01,2024-11-02,Nigeria,212.65,8.51
CUST00473,2024-08-01,2024-11-11,Nigeria,97.22,3.77
CUST00473,2024-08-01,2024-12-17,Nigeria,267.38,9.82
CUST00473,2024-08-01,2025-01-11,Nigeria,113.42,4.45
CUST00473,2024-08-01,2025-03-15,Nigeria,217.59,9.05
CUST00473,2024-08-01,2025-04-07,Nigeria,195.33,8.44
CUST00473,2024-08-01,2025-05-07,Nigeria,96.37,3.54
CUST00473,2024-08-01,2025-05-12,Nigeria,256.03,10.23
CUST00473,2024-08-01,2025-05-25,Nigeria,141.71,5.81
CUST00473,2024-08-01,2025-06-19,Nigeria,167.24,6.76
CUST00473,2024-08-01,2025-06-27,Nigeria,213.42,8.53
CUST00474,2024-08-01,2024-08-07,India,238.17,4.56
CUST00474,2024-08-01,2024-09-09,India,389.89,7.1
CUST00474,2024-08-01,2024-09-21,India,548.31,9.99
CUST00474,2024-08-01,2024-11-05,India,516.21,9.16
CUST00474,2024-08-01,2024-11-16,India,513.68,9.09
CUST00474,2024-08-01,2024-12-14,India,291.06,5.05
CUST00474,2024-08-01,2025-03-10,India,330.97,6.26
CUST00474,2024-08-01,2025-04-18,India,499.99,9.39
CUST00475,2024-10-01,2024-10-07,Nigeria,103.87,4.18
CUST00475,2024-10-01,2024-10-10,Nigeria,230.62,8.39
CUST00475,2024-10-01,2024-10-13,Nigeria,195.91,7.09
CUST00475,2024-10-01,2024-10-13,Nigeria,124.54,5.17
CUST00475,2024-10-01,2024-11-06,Nigeria,193.0,7.52
CUST00475,2024-10-01,2024-11-07,Nigeria,142.62,5.43
CUST00475,2024-10-01,2024-11-19,Nigeria,249.77,10.33
CUST00475,2024-10-01,2024-12-04,Nigeria,199.65,8.11
CUST00475,2024-10-01,2025-03-17,Nigeria,229.68,9.2
CUST00475,2024-10-01,2025-03-27,Nigeria,154.51,6.41
CUST00475,2024-10-01,2025-04-05,Nigeria,293.49,12.17
CUST00475,2024-10-01,2025-04-07,Nigeria,201.2,8.32
CUST00475,2024-10-01,2025-04-18,Nigeria,162.91,6.94
CUST00475,2024-10-01,2025-06-13,Nigeria,108.94,4.52
CUST00475,2024-10-01,2025-06-15,Nigeria,99.46,3.6
CUST00476,2024-12-01,2024-12-01,Nigeria,193.03,8.17
CUST00476,2024-12-01,2024-12-15,Nigeria,231.55,9.64
CUST00476,2024-12-01,2024-12-22,Nigeria,118.18,4.46
CUST00476,2024-12-01,2024-12-23,Nigeria,103.66,4.02
CUST00476,2024-12-01,2025-01-06,Nigeria,96.78,4.01
CUST00476,2024-12-01,2025-01-18,Nigeria,233.61,9.51
CUST00476,2024-12-01,2025-02-09,Nigeria,159.23,5.95
CUST00476,2024-12-01,2025-02-16,Nigeria,248.7,10.78
CUST00476,2024-12-01,2025-03-06,Nigeria,140.48,5.25
CUST00476,2024-12-01,2025-03-06,Nigeria,62.14,2.24
CUST00477,2024-08-01,2024-08-11,India,526.15,9.63
CUST00477,2024-08-01,2024-09-08,India,316.41,5.3
CUST00477,2024-08-01,2024-10-04,India,366.34,6.18
CUST00477,2024-08-01,2024-11-09,India,530.27,9.43
CUST00477,2024-08-01,2024-11-12,India,443.72,7.1
CUST00477,2024-08-01,2024-12-12,India,363.59,6.57
CUST00477,2024-08-01,2024-12-19,India,765.84,12.59
CUST00477,2024-08-01,2024-12-23,India,371.83,6.03
CUST00477,2024-08-01,2025-01-04,India,408.35,6.73
CUST00477,2024-08-01,2025-02-19,India,294.5,5.54
CUST00477,2024-08-01,2025-02-22,India,266.31,4.31
CUST00477,2024-08-01,2025-02-27,India,285.92,4.87
CUST00477,2024-08-01,2025-05-05,India,337.72,6.39
CUST00477,2024-08-01,2025-05-27,India,502.94,8.73
CUST00478,2024-09-01,2024-09-01,India,480.37,7.92
CUST00478,2024-09-01,2024-09-02,India,470.47,8.8
CUST00478,2024-09-01,2024-10-05,India,337.54,6.2
CUST00478,2024-09-01,2024-11-11,India,383.98,7.38
CUST00478,2024-09-01,2024-11-12,India,372.0,6.36
CUST00478,2024-09-01,2024-12-11,India,471.84,8.65
CUST00478,2024-09-01,2025-02-04,India,288.78,5.2
CUST00478,2024-09-01,2025-04-16,India,359.46,6.28
CUST00478,2024-09-01,2025-05-06,India,105.52,2.0
CUST00478,2024-09-01,2025-05-17,India,437.45,7.32
CUST00478,2024-09-01,2025-06-21,India,377.61,6.68
CUST00479,2024-08-01,2024-08-06,Nigeria,212.12,8.61
CUST00479,2024-08-01,2024-09-22,Nigeria,130.59,5.25
CUST00479,2024-08-01,2025-02-19,Nigeria,203.23,8.12
CUST00479,2024-08-01,2025-03-05,Nigeria,151.08,5.99
CUST00479,2024-08-01,2025-05-27,Nigeria,146.43,5.53
CUST00480,2024-12-01,2024-12-15,India,368.47,5.81
CUST00480,2024-12-01,2025-01-21,India,493.07,8.16
CUST00480,2024-12-01,2025-01-27,India,237.47,4.12
CUST00480,2024-12-01,2025-02-02,India,222.83,3.57
CUST00480,2024-12-01,2025-02-23,India,472.05,8.94
CUST00480,2024-12-01,2025-03-01,India,342.01,6.08
CUST00480,2024-12-01,2025-05-15,India,286.29,5.06
CUST00481,2024-04-01,2024-04-12,Nigeria,196.06,8.52
CUST00481,2024-04-01,2024-04-13,Nigeria,171.08,6.42
CUST00481,2024-04-01,2024-05-04,Nigeria,176.54,7.3
CUST00481,2024-04-01,2024-05-07,Nigeria,213.6,8.64
CUST00481,2024-04-01,2024-05-16,Nigeria,150.3,6.27
CUST00481,2024-04-01,2024-05-19,Nigeria,199.5,8.51
CUST00481,2024-04-01,2024-06-13,Nigeria,207.18,9.07
CUST00481,2024-04-01,2024-06-17,Nigeria,157.87,6.19
CUST00481,2024-04-01,2024-07-07,Nigeria,212.42,8.7
CUST00481,2024-04-01,2024-08-01,Nigeria,238.93,8.73
CUST00481,2024-04-01,2024-08-02,Nigeria,115.89,4.37
CUST00481,2024-04-01,2024-08-27,Nigeria,163.4,7.02
CUST00481,2024-04-01,2024-11-10,Nigeria,85.49,3.36
CUST00481,2024-04-01,2024-11-11,Nigeria,241.0,9.34
CUST00481,2024-04-01,2024-11-13,Nigeria,166.01,6.23
CUST00481,2024-04-01,2024-11-22,Nigeria,60.48,2.3
CUST00481,2024-04-01,2024-12-02,Nigeria,181.2,6.67
CUST00481,2024-04-01,2025-05-25,Nigeria,232.51,9.78
CUST00482,2024-05-01,2024-05-22,Nigeria,171.34,7.4
CUST00482,2024-05-01,2024-06-02,Nigeria,143.57,5.89
CUST00482,2024-05-01,2024-06-02,Nigeria,202.69,8.24
CUST00482,2024-05-01,2024-06-16,Nigeria,166.01,7.08
CUST00482,2024-05-01,2024-06-21,Nigeria,236.71,8.53
CUST00482,2024-05-01,2024-06-22,Nigeria,264.85,10.22
CUST00482,2024-05-01,2024-07-05,Nigeria,188.17,7.64
CUST00482,2024-05-01,2024-08-05,Nigeria,245.49,9.2
CUST00482,2024-05-01,2024-08-21,Nigeria,143.59,5.66
CUST00482,2024-05-01,2024-09-06,Nigeria,137.38,5.12
CUST00482,2024-05-01,2024-09-15,Nigeria,154.81,6.75
CUST00482,2024-05-01,2024-10-01,Nigeria,199.29,8.15
CUST00482,2024-05-01,2024-10-19,Nigeria,260.01,9.89
CUST00482,2024-05-01,2025-01-02,Nigeria,259.29,9.37
CUST00482,2024-05-01,2025-01-23,Nigeria,120.73,5.3
CUST00482,2024-05-01,2025-02-21,Nigeria,342.95,14.29
CUST00482,2024-05-01,2025-04-16,Nigeria,286.67,11.42
CUST00483,2024-10-01,2024-10-04,Nigeria,149.82,5.82
CUST00483,2024-10-01,2024-10-09,Nigeria,159.34,6.23
CUST00483,2024-10-01,2024-11-03,Nigeria,162.38,6.06
CUST00483,2024-10-01,2024-12-06,Nigeria,163.33,6.05
CUST00483,2024-10-01,2024-12-07,Nigeria,153.05,5.88
CUST00483,2024-10-01,2024-12-12,Nigeria,234.42,9.08
CUST00483,2024-10-01,2025-01-16,Nigeria,65.24,2.53
CUST00483,2024-10-01,2025-02-01,Nigeria,259.38,9.35
CUST00483,2024-10-01,2025-02-03,Nigeria,292.77,10.92
CUST00483,2024-10-01,2025-04-21,Nigeria,163.38,6.38
CUST00483,2024-10-01,2025-04-23,Nigeria,135.73,5.65
CUST00483,2024-10-01,2025-04-26,Nigeria,189.53,7.9
CUST00484,2024-10-01,2024-10-24,India,320.53,5.33
CUST00484,2024-10-01,2024-11-05,India,274.29,5.01
CUST00484,2024-10-01,2024-11-11,India,608.62,11.12
CUST00484,2024-10-01,2025-01-01,India,441.99,7.73
CUST00484,2024-10-01,2025-01-05,India,507.98,8.07
CUST00484,2024-10-01,2025-01-13,India,451.14,7.15
CUST00484,2024-10-01,2025-01-24,India,621.44,11.31
CUST00484,2024-10-01,2025-02-21,India,500.03,9.28
CUST00484,2024-10-01,2025-02-24,India,230.68,4.3
CUST00484,2024-10-01,2025-05-05,India,194.62,3.46
CUST00484,2024-10-01,2025-05-19,India,483.44,8.99
CUST00485,2024-03-01,2024-03-03,Nigeria,244.26,8.92
CUST00485,2024-03-01,2024-04-02,Nigeria,244.61,9.99
CUST00485,2024-03-01,2024-04-07,Nigeria,145.51,5.85
CUST00485,2024-03-01,2024-04-23,Nigeria,97.0,4.07
CUST00485,2024-03-01,2024-05-05,Nigeria,129.93,5.6
CUST00485,2024-03-01,2024-07-21,Nigeria,205.69,7.78
CUST00485,2024-03-01,2024-08-02,Nigeria,230.22,9.41
CUST00485,2024-03-01,2024-08-07,Nigeria,174.27,7.15
CUST00485,2024-03-01,2024-08-14,Nigeria,168.46,6.39
CUST00485,2024-03-01,2024-11-06,Nigeria,237.57,9.86
CUST00485,2024-03-01,2024-11-09,Nigeria,103.7,4.15
CUST00485,2024-03-01,2024-11-14,Nigeria,246.81,10.42
CUST00485,2024-03-01,2024-11-20,Nigeria,225.77,9.5
CUST00485,2024-03-01,2025-02-08,Nigeria,192.46,8.05
CUST00485,2024-03-01,2025-06-02,Nigeria,228.57,9.13
CUST00485,2024-03-01,2025-06-05,Nigeria,223.81,8.43
CUST00485,2024-03-01,2025-06-18,Nigeria,153.41,6.55
CUST00486,2024-08-01,2024-08-14,Nigeria,291.91,11.51
CUST00486,2024-08-01,2024-10-03,Nigeria,131.38,5.37
CUST00486,2024-08-01,2024-10-23,Nigeria,174.62,6.83
CUST00486,2024-08-01,2024-11-04,Nigeria,102.35,4.35
CUST00486,2024-08-01,2024-11-14,Nigeria,197.54,7.25
CUST00486,2024-08-01,2025-01-20,Nigeria,174.98,6.33
CUST00486,2024-08-01,2025-01-23,Nigeria,170.16,7.43
CUST00486,2024-08-01,2025-01-25,Nigeria,188.21,7.48
CUST00486,2024-08-01,2025-02-10,Nigeria,230.67,9.55
CUST00486,2024-08-01,2025-02-12,Nigeria,173.27,7.44
CUST00486,2024-08-01,2025-02-23,Nigeria,193.67,7.03
CUST00486,2024-08-01,2025-03-04,Nigeria,140.89,6.15
CUST00486,2024-08-01,2025-03-14,Nigeria,101.02,3.73
CUST00486,2024-08-01,2025-03-26,Nigeria,165.65,7.2
CUST00486,2024-08-01,2025-04-25,Nigeria,287.0,10.87
CUST00486,2024-08-01,2025-06-06,Nigeria,185.2,7.89
CUST00486,2024-08-01,2025-06-25,Nigeria,281.48,10.59
CUST00487,2024-11-01,2024-11-05,India,665.34,11.87
CUST00487,2024-11-01,2025-02-22,India,494.05,8.81
CUST00487,2024-11-01,2025-03-09,India,401.22,6.57
CUST00487,2024-11-01,2025-03-23,India,559.23,9.91
CUST00487,2024-11-01,2025-03-25,India,413.94,7.07
CUST00487,2024-11-01,2025-06-22,India,456.36,7.21
CUST00488,2024-05-01,2024-05-09,Nigeria,129.43,5.32
CUST00488,2024-05-01,2024-06-26,Nigeria,180.45,7.31
CUST00488,2024-05-01,2024-07-04,Nigeria,182.76,7.06
CUST00488,2024-05-01,2024-09-05,Nigeria,274.74,12.01
CUST00488,2024-05-01,2024-09-27,Nigeria,139.6,5.18
CUST00488,2024-05-01,2024-10-04,Nigeria,234.83,8.58
CUST00488,2024-05-01,2024-10-10,Nigeria,286.68,11.12
CUST00488,2024-05-01,2024-10-18,Nigeria,208.25,7.95
CUST00488,2024-05-01,2024-10-22,Nigeria,94.96,3.58
CUST00488,2024-05-01,2024-10-24,Nigeria,294.43,12.25
CUST00488,2024-05-01,2024-12-01,Nigeria,183.81,7.82
CUST00488,2024-05-01,2025-01-25,Nigeria,127.05,5.18
CUST00488,2024-05-01,2025-04-03,Nigeria,158.3,6.17
CUST00488,2024-05-01,2025-05-01,Nigeria,127.98,4.87
CUST00488,2024-05-01,2025-06-01,Nigeria,130.84,5.09
CUST00488,2024-05-01,2025-06-06,Nigeria,154.47,6.37
CUST00488,2024-05-01,2025-06-09,Nigeria,237.87,9.12
CUST00488,2024-05-01,2025-06-14,Nigeria,256.44,11.01
CUST00489,2024-04-01,2024-04-21,India,261.79,4.81
CUST00489,2024-04-01,2024-06-04,India,450.84,7.8
CUST00489,2024-04-01,2024-06-12,India,443.46,8.17
CUST00489,2024-04-01,2024-06-17,India,274.31,4.35
CUST00489,2024-04-01,2024-06-18,India,408.39,7.44
CUST00489,2024-04-01,2024-09-07,India,390.38,7.01
CUST00489,2024-04-01,2024-09-24,India,498.81,8.37
CUST00489,2024-04-01,2024-11-23,India,487.43,8.0
CUST00489,2024-04-01,2024-12-17,India,530.42,9.84
CUST00489,2024-04-01,2025-01-01,India,396.9,7.09
CUST00489,2024-04-01,2025-01-17,India,267.17,4.72
CUST00489,2024-04-01,2025-06-10,India,257.91,4.31
CUST00490,2024-09-01,2024-09-17,India,312.0,5.38
CUST00490,2024-09-01,2024-10-07,India,571.72,9.42
CUST00490,2024-09-01,2024-11-06,India,175.91,3.19
CUST00490,2024-09-01,2024-12-16,India,453.25,7.39
CUST00491,2024-06-01,2024-06-19,India,305.28,5.19
CUST00491,2024-06-01,2024-06-21,India,426.6,7.09
CUST00491,2024-06-01,2024-07-14,India,480.74,7.77
CUST00491,2024-06-01,2024-07-26,India,192.05,3.6
CUST00491,2024-06-01,2024-09-01,India,498.87,8.95
CUST00491,2024-06-01,2024-09-08,India,339.39,5.74
CUST00491,2024-06-01,2024-09-23,India,441.45,8.47
CUST00491,2024-06-01,2024-10-26,India,241.82,3.85
CUST00491,2024-06-01,2024-11-11,India,459.43,8.11
CUST00491,2024-06-01,2025-01-21,India,599.07,11.24
CUST00491,2024-06-01,2025-01-24,India,659.01,11.95
CUST00491,2024-06-01,2025-01-26,India,343.73,6.11
CUST00491,2024-06-01,2025-02-10,India,460.53,8.39
CUST00491,2024-06-01,2025-02-12,India,416.14,7.71
CUST00491,2024-06-01,2025-02-19,India,546.09,9.89
CUST00492,2024-08-01,2024-08-06,Nigeria,206.34,8.88
CUST00492,2024-08-01,2024-08-15,Nigeria,87.88,3.55
CUST00492,2024-08-01,2024-09-09,Nigeria,184.71,6.8
CUST00492,2024-08-01,2024-12-26,Nigeria,163.25,5.9
CUST00492,2024-08-01,2024-12-27,Nigeria,151.19,6.59
CUST00492,2024-08-01,2025-01-06,Nigeria,117.62,4.37
CUST00492,2024-08-01,2025-03-21,Nigeria,201.63,8.54
CUST00492,2024-08-01,2025-04-15,Nigeria,173.76,7.28
CUST00492,2024-08-01,2025-04-23,Nigeria,97.59,3.76
CUST00492,2024-08-01,2025-05-13,Nigeria,185.45,8.0
CUST00492,2024-08-01,2025-05-25,Nigeria,204.39,8.96
CUST00493,2024-09-01,2024-09-03,Nigeria,137.49,5.82
CUST00493,2024-09-01,2024-09-24,Nigeria,204.05,7.41
CUST00493,2024-09-01,2024-09-27,Nigeria,138.42,5.87
CUST00493,2024-09-01,2024-10-05,Nigeria,29.84,1.22
CUST00493,2024-09-01,2024-10-19,Nigeria,153.87,6.44
CUST00493,2024-09-01,2024-11-25,Nigeria,243.35,9.24
CUST00493,2024-09-01,2025-01-02,Nigeria,312.13,12.47
CUST00493,2024-09-01,2025-02-02,Nigeria,192.76,8.25
CUST00493,2024-09-01,2025-02-09,Nigeria,156.55,6.33
CUST00493,2024-09-01,2025-02-13,Nigeria,121.97,4.95
CUST00493,2024-09-01,2025-03-27,Nigeria,236.95,8.93
CUST00493,2024-09-01,2025-04-10,Nigeria,207.62,8.7
CUST00493,2024-09-01,2025-04-14,Nigeria,78.18,3.31
CUST00493,2024-09-01,2025-06-26,Nigeria,48.47,1.82
CUST00494,2024-10-01,2024-10-10,Nigeria,223.92,9.66
CUST00494,2024-10-01,2024-10-26,Nigeria,146.22,5.45
CUST00494,2024-10-01,2024-11-07,Nigeria,72.07,2.72
CUST00494,2024-10-01,2024-11-22,Nigeria,215.69,8.54
CUST00494,2024-10-01,2025-01-11,Nigeria,51.81,1.97
CUST00494,2024-10-01,2025-02-24,Nigeria,108.34,4.1
CUST00494,2024-10-01,2025-04-05,Nigeria,98.01,4.16
CUST00494,2024-10-01,2025-05-08,Nigeria,169.5,7.05
CUST00494,2024-10-01,2025-05-13,Nigeria,188.49,6.92
CUST00494,2024-10-01,2025-05-16,Nigeria,113.06,4.59
CUST00495,2024-05-01,2024-05-12,Nigeria,145.92,5.46
CUST00495,2024-05-01,2024-05-16,Nigeria,236.78,9.85
CUST00495,2024-05-01,2024-06-04,Nigeria,140.24,5.27
CUST00495,2024-05-01,2024-06-13,Nigeria,204.75,8.6
CUST00495,2024-05-01,2024-07-03,Nigeria,213.26,8.46
CUST00495,2024-05-01,2024-07-15,Nigeria,178.87,7.1
CUST00495,2024-05-01,2024-07-23,Nigeria,247.23,10.68
CUST00495,2024-05-01,2024-08-15,Nigeria,208.63,8.77
CUST00495,2024-05-01,2024-08-20,Nigeria,219.14,8.07
CUST00495,2024-05-01,2024-08-27,Nigeria,231.57,10.17
CUST00495,2024-05-01,2024-10-01,Nigeria,217.26,9.16
CUST00495,2024-05-01,2024-10-11,Nigeria,187.54,6.8
CUST00495,2024-05-01,2024-11-16,Nigeria,169.01,7.1
CUST00496,2024-03-01,2024-03-15,India,325.04,5.67
CUST00496,2024-03-01,2024-04-03,India,240.94,4.17
CUST00496,2024-03-01,2024-04-04,India,523.1,8.32
CUST00496,2024-03-01,2024-04-17,India,339.63,6.26
CUST00496,2024-03-01,2024-05-12,India,181.74,2.87
CUST00496,2024-03-01,2024-06-07,India,513.34,9.82
CUST00496,2024-03-01,2024-07-25,India,385.25,7.16
CUST00496,2024-03-01,2025-01-24,India,446.34,8.07
CUST00496,2024-03-01,2025-03-01,India,223.87,4.0
CUST00496,2024-03-01,2025-03-07,India,494.71,7.8
CUST00496,2024-03-01,2025-04-03,India,266.22,4.77
CUST00496,2024-03-01,2025-04-26,India,438.86,7.7
CUST00496,2024-03-01,2025-05-19,India,258.75,4.52
CUST00496,2024-03-01,2025-06-08,India,338.63,5.68
CUST00497,2024-09-01,2024-09-01,Nigeria,208.71,7.98
CUST00497,2024-09-01,2024-09-06,Nigeria,106.0,4.39
CUST00497,2024-09-01,2024-09-07,Nigeria,128.65,5.48
CUST00497,2024-09-01,2024-10-02,Nigeria,214.4,8.88
CUST00497,2024-09-01,2024-10-06,Nigeria,148.29,5.39
CUST00497,2024-09-01,2024-10-09,Nigeria,285.42,11.3
CUST00497,2024-09-01,2024-10-13,Nigeria,306.16,12.6
CUST00497,2024-09-01,2024-11-17,Nigeria,276.39,11.18
CUST00497,2024-09-01,2024-12-13,Nigeria,255.45,10.51
CUST00497,2024-09-01,2025-01-06,Nigeria,196.79,8.02
CUST00497,2024-09-01,2025-01-08,Nigeria,240.27,9.39
CUST00497,2024-09-01,2025-01-09,Nigeria,144.54,5.99
CUST00497,2024-09-01,2025-01-15,Nigeria,166.65,6.13
CUST00497,2024-09-01,2025-04-21,Nigeria,181.17,7.35
CUST00497,2024-09-01,2025-05-04,Nigeria,204.49,8.55
CUST00497,2024-09-01,2025-05-14,Nigeria,168.48,6.36
CUST00497,2024-09-01,2025-06-08,Nigeria,86.31,3.25
CUST00497,2024-09-01,2025-06-13,Nigeria,285.81,11.63
CUST00498,2024-06-01,2024-06-07,India,277.12,5.12
CUST00498,2024-06-01,2024-06-15,India,340.58,5.38
CUST00498,2024-06-01,2024-07-24,India,405.38,7.22
CUST00498,2024-06-01,2024-08-21,India,369.52,6.9
CUST00498,2024-06-01,2024-08-27,India,189.26,3.29
CUST00498,2024-06-01,2024-09-03,India,467.28,7.87
CUST00498,2024-06-01,2024-09-13,India,406.33,6.46
CUST00498,2024-06-01,2024-11-10,India,426.15,7.56
CUST00498,2024-06-01,2025-01-03,India,72.24,1.28
CUST00498,2024-06-01,2025-01-07,India,549.44,9.16
CUST00498,2024-06-01,2025-02-21,India,353.71,6.71
CUST00498,2024-06-01,2025-03-22,India,274.05,4.5
CUST00498,2024-06-01,2025-03-26,India,463.22,7.45
CUST00498,2024-06-01,2025-04-16,India,259.07,4.96
CUST00499,2024-02-01,2024-02-19,India,331.38,5.22
CUST00499,2024-02-01,2024-03-06,India,547.15,8.7
CUST00499,2024-02-01,2024-04-06,India,318.64,5.21
CUST00499,2024-02-01,2024-05-17,India,432.99,6.91
CUST00499,2024-02-01,2024-05-19,India,431.86,8.25
CUST00499,2024-02-01,2024-07-16,India,409.06,6.92
CUST00499,2024-02-01,2024-08-08,India,408.57,7.26
CUST00499,2024-02-01,2024-08-09,India,261.59,4.29
CUST00499,2024-02-01,2024-08-24,India,405.19,6.53
CUST00499,2024-02-01,2024-08-26,India,354.51,6.0
CUST00499,2024-02-01,2024-08-26,India,481.35,9.24
CUST00499,2024-02-01,2024-11-21,India,600.96,10.1
CUST00499,2024-02-01,2024-12-22,India,439.47,7.15
CUST00499,2024-02-01,2025-01-19,India,307.77,5.26
CUST00499,2024-02-01,2025-02-23,India,471.03,8.04
CUST00500,2024-11-01,2024-11-01,India,455.2,8.07
CUST00500,2024-11-01,2025-01-01,India,460.45,8.48
CUST00500,2024-11-01,2025-01-01,India,467.28,7.49
CUST00500,2024-11-01,2025-01-13,India,402.67,7.64
CUST00500,2024-11-01,2025-02-19,India,362.33,6.34
CUST00500,2024-11-01,2025-03-10,India,284.88,5.14
CUST00500,2024-11-01,2025-03-10,India,594.27,11.32
CUST00500,2024-11-01,2025-04-16,India,423.41,6.82
CUST00500,2024-11-01,2025-04-22,India,603.52,10.07
CUST00500,2024-11-01,2025-06-26,India,208.83,3.91
CUST00501,2024-11-01,2024-11-04,India,272.99,4.31
CUST00501,2024-11-01,2024-11-19,India,374.76,7.09
CUST00501,2024-11-01,2024-11-26,India,553.63,9.78
CUST00501,2024-11-01,2024-12-20,India,247.89,4.1
CUST00501,2024-11-01,2025-01-14,India,469.08,8.64
CUST00501,2024-11-01,2025-01-22,India,261.64,4.81
CUST00501,2024-11-01,2025-01-25,India,345.09,5.96
